time_ms,ax,ay,az,gx,gy,gz
0,-0.5862666761247696,0.5290963886747287,0.7760183721890145,-2.147980971792295,-0.5308163077836503,-0.45384890762058017
10,-0.5755454515074347,0.5388532174807904,0.790074521959698,-0.9472494280395354,0.8870382839582645,1.4786827705704957
20,-0.6140196483507677,0.5070955363295848,0.7510078523007542,-0.758322077301575,-0.6565763971311772,-0.0918817829180546
30,-0.6209585124499987,0.5035788968107826,0.7425602761271543,1.5587163807134654,2.2548575031351854,2.163549578885461
40,-0.6051259075097962,0.5129406348559051,0.7545426887410943,-4.410940313036448,-3.2302060480382937,-3.87596895044834
50,-0.590996979037092,0.5246355022244445,0.7735961339849635,3.258419433822726,4.13351319785304,3.3644029190015243
60,-0.598738990864175,0.5204495817833127,0.7643869311759321,-1.4637701616633945,-0.9660690045080024,-1.2998700791416558
70,-0.5970827423818672,0.5190816819819044,0.7666291015832981,0.3932460351059228,0.9130526018355234,1.067645124909229
80,-0.5876692071303214,0.53186387153973,0.7752277416047412,-1.5695870676367685,-1.2741340140828872,-0.7817092388461249
90,-0.6057581305665328,0.5095709410573667,0.756122063441632,1.609516292029498,2.0357431444877023,1.849262455958507
100,-0.6083695513335204,0.5027085547388356,0.7548545550919242,1.3917352380736063,1.705431331748037,1.0863059388861704
110,-0.5914647105407751,0.5254169358299077,0.7760250831305957,1.3320433296012792,2.0467856403787823,1.5339046633390778
120,-0.5746776651084972,0.5457500187902062,0.7939779202073957,-2.251021199116792,-1.196499197998345,-1.6723523388672967
130,-0.6116970424407467,0.5070792906024816,0.7534683645730735,-2.4288903415580982,-1.5271056900563158,-2.107521541782117
140,-0.5939942359388038,0.5224854930456787,0.7694417682730424,-0.07318928012318238,0.7527543603362461,0.6126058179496008
150,-0.6011842033912502,0.5154585569615923,0.7612658596569291,-2.5893839768363014,-1.5122653415637997,-1.195107298222852
160,-0.5902904918175219,0.529528385097382,0.7707601420705849,-3.145082776952679,-1.702710006937925,-1.5690634634082408
170,-0.5696454565990405,0.5488926133970843,0.7925920872401481,2.2793037071349542,3.7515438879760037,3.664842521854731
180,-0.5879489939591731,0.526655960861032,0.7725455892924977,-0.17267133405389856,1.0531337579175792,0.5476175028748
190,-0.6001050243323112,0.5124006891451727,0.7600361973736944,-1.5133222216618796,-0.6389329209929718,-1.059876630919781
200,-0.6061504995501446,0.5051187585877417,0.7566054815346694,0.20571898758409635,1.4856955896976123,0.7295227595191368
210,-0.6177290232233699,0.49125795629888636,0.7498332158010904,0.7647487358152005,1.8969059530436603,0.7641783897969376
220,-0.5821406187664125,0.5303098981126224,0.7897290554979405,3.7952499450354296,3.2015292932790853,2.981806177968191
230,-0.5877898132695375,0.5248353863568566,0.7796008564588629,3.759429135301262,2.227023703230537,2.739883677288494
240,-0.5700209259233936,0.5411523574349111,0.7991564640848378,4.914496129564466,2.6538553671105864,3.3630805750162946
250,-0.5905020208830073,0.5270058423934244,0.7814012241318764,4.014381806360251,1.1983837183973363,1.816275265780314
260,-0.600715981567758,0.5245695805674067,0.7671137330990992,6.037432949341566,3.427099369410999,3.8197276591986498
270,-0.618413185353812,0.4956894550801548,0.8026487340768578,-5.572378843773381,3.242489434918678,6.267936647287843
280,-0.5720753028768077,0.5070138157375542,0.8346393216294786,-5.891496926944672,-8.265379137893504,5.320573011501418
290,-0.5951480302716369,0.5092875418644232,0.8951752762075667,1.7224896186425926,-13.967528873340521,8.28505110262194
300,-0.6515741602824476,0.4861090751193051,0.8651557276879165,12.417639116832689,-21.85224124083263,9.255427511664145
310,-0.6222091997298744,0.5077050858060502,0.8512772521697459,17.753172293547827,-29.481188290226335,9.004503191692917
320,-0.5780528005093692,0.5361506673848759,0.8285285041480055,23.533902157799915,-30.27861908647871,11.759328817528147
330,-0.5596925440392255,0.5376946595484016,0.7957470979818281,18.294757098312576,-28.26825547439805,9.595626147661953
340,-0.5284313575049294,0.5840852858810122,0.8021017105314183,15.330658752966702,-25.439577386170644,9.67376520740261
350,-0.5083699586349305,0.5933336446339001,0.7944304223317525,14.162315885009352,-19.37384346728139,14.517637461472678
360,-0.5153320387905755,0.5739974947292605,0.8225145792875975,10.485132207408,-16.488437440476304,14.869101732233421
370,-0.5113122263260081,0.5784246162497018,0.8033304915227033,9.004641847892575,-14.851394379212913,11.180499307897094
380,-0.49000032477230193,0.6169354248322682,0.8245675327580525,7.220302019679208,-10.756929484165962,8.685777212843313
390,-0.49038664477515426,0.6390694304233664,0.8506240957284035,-3.1708832531323297,-3.6680359841036747,3.9466275138639966
400,-0.5054451208131674,0.6296672554904239,0.823026494360554,-11.122294462729903,6.005250068180294,2.5729005023257217
410,-0.5331420540204552,0.6062399121605985,0.8250036402541503,-19.90492868284521,5.5406168228247985,0.11782487904565422
420,-0.562246552728141,0.5686882386803573,0.8415064198361454,-25.6574610082021,4.08592620140541,-1.0533643543767455
430,-0.5783370992673069,0.519400958082544,0.8293097368827593,-23.448839233222337,2.9006555310177737,-1.8566560421059064
440,-0.5527181366296611,0.5461103600948991,0.8397422517812174,-18.546496898193745,2.62514268373182,-0.5236177002142801
450,-0.5387220632780005,0.555996612014345,0.8187929413022623,-17.342050854576176,3.2462846091897397,-1.4171134954392097
460,-0.5441654261265892,0.5155240707098397,0.7574421792710416,-23.436903941240054,4.261580168048322,-8.454777550963245
470,-0.5101236072213137,0.5224729335700318,0.7476375886100314,-30.20633736103394,6.523030960876018,-11.76651105072472
480,-0.582289716013169,0.48487872587392783,0.7292339539727871,-37.50178167930875,4.017531455601855,-18.12103323038602
490,-0.7394702516412741,0.44628740208286416,0.8301340154893575,-45.02359945450397,-1.0775923892133998,-27.53600526512704
500,-0.9906163059465128,0.3550942660081914,0.7647180662377128,-48.194578718332735,-11.903826379329178,-34.360793379537704
