time_ms,ax,ay,az,gx,gy,gz
8,-0.8214,0.5013,0.2962,0.335,1.2741,-0.2692
21,-0.8155,0.5043,0.293,1.6327,0.5718,-0.4218
34,-0.8258,0.503,0.2911,-0.1078,0.465,0.0667
47,-0.8209,0.5006,0.2887,-0.5047,0.0986,0.1889
88,-0.8233,0.5043,0.2987,-0.52,0.6634,-0.8493
101,-0.8226,0.5028,0.2952,-0.1688,1.1062,-0.5745
114,-0.8277,0.4999,0.2911,-0.062,0.7856,0.2347
128,-0.8268,0.5072,0.284,0.2739,-0.7717,1.0438
141,-0.8255,0.503,0.2948,-0.123,-1.5656,0.0209
153,-0.8175,0.504,0.2921,-1.0238,-0.2831,-0.544
195,-0.8197,0.5055,0.2923,-1.1765,0.6176,-1.689
208,-0.8258,0.4991,0.2962,1.7396,0.068,-2.2692
220,-0.8202,0.4994,0.2911,0.0907,-0.0083,-0.2539
233,-0.8265,0.4979,0.2894,1.9686,-0.3289,-0.147
246,-0.826,0.4994,0.2901,1.8922,-0.3595,0.8606
260,-0.8214,0.4979,0.2906,2.4724,0.0375,1.1812
300,-0.8378,0.4996,0.2933,4.1213,-2.4663,3.3186
314,-0.756,0.4982,0.297,1.5411,-3.8709,13.0133
327,-0.8309,0.5204,0.3717,17.19,-15.993,10.9064
339,-0.889,0.7677,0.4415,8.1365,-62.5427,46.4789
352,-1.014,0.4938,0.4674,-5.6803,-76.9701,31.395
366,-0.8802,0.4947,0.4019,-16.352,-87.6419,32.7843
406,-0.7264,0.5184,0.3399,5.9228,-28.5427,14.5553
419,-0.7728,0.556,0.3172,0.4571,-17.3518,11.3492
432,-0.7928,0.5445,0.388,-4.8864,-9.8098,5.227
446,-0.7787,0.5726,0.4122,-0.3062,-8.3442,4.9522
459,-0.8053,0.5665,0.4642,-3.5887,-15.2907,4.1736
472,-0.8082,0.5709,0.4659,-0.9169,-23.0312,3.2728
512,-0.7858,0.5072,0.3712,10.8693,-19.4434,4.4179
525,-0.7994,0.5533,0.348,8.8999,-13.8556,1.7614
538,-0.797,0.5406,0.3177,10.5487,-2.5885,0.6621
551,-0.7987,0.3526,0.2357,-19.8329,-2.5579,-9.0631
564,-0.7982,0.5387,0.4073,1.9075,-0.3289,-3.918
578,-0.8058,0.5917,0.4295,-1.1154,-3.1839,-3.0325
618,-0.8192,0.4706,-0.0673,-6.3368,26.068,-7.5058
632,-0.7872,0.3714,0.3199,-29.8177,40.1596,-26.4524
645,-0.8578,0.6666,0.9112,-29.7261,31.7322,-18.1165
658,-0.8312,0.5702,0.4119,-5.8329,21.2436,-21.3531
670,-0.7403,0.8827,1.2572,-40.3673,47.7169,-28.8798
683,-0.8382,0.6232,0.2552,53.8159,49.839,-3.2921
725,-0.8866,0.6683,0.7152,8.9151,32.526,1.5324
737,-0.6564,0.4625,0.5001,1.4953,31.61,1.8377
750,-0.8087,0.5484,0.4249,8.9151,9.0757,3.0133
764,-0.8175,0.5463,0.3614,1.0984,5.778,3.3797
776,-0.8172,0.5323,0.3358,0.2892,3.5947,3.5934
789,-0.819,0.5297,0.3302,-1.2528,2.4192,1.4866
830,-0.8177,0.5189,0.3211,1.7548,0.9383,1.7308
843,-0.8172,0.5299,0.3162,2.0602,0.3123,1.624
856,-0.8175,0.5209,0.3209,0.3503,0.1444,1.1965
869,-0.8197,0.5253,0.317,2.2739,-1.3213,-0.1012
882,-0.8194,0.5272,0.3277,-5.1612,-0.0541,-4.2539
895,-0.8204,0.5257,0.3206,-5.6039,0.3581,-4.8951
936,-0.8204,0.513,0.3199,-1.6497,0.2512,0.4331
949,-0.8238,0.5145,0.3223,-1.1001,0.465,1.685
962,-0.817,0.5279,0.3204,-0.7337,0.465,1.914
976,-0.8224,0.513,0.3175,0.5793,-0.7411,1.1354
989,-0.8219,0.5196,0.3206,0.5335,0.236,0.5095
1001,-0.8187,0.525,0.3216,0.335,-0.3442,-0.8035
1042,-0.8197,0.5155,0.3221,1.2358,-0.2831,0.7995
1056,-0.826,0.5148,0.3206,2.4877,0.7093,1.7614
1068,-0.8216,0.5245,0.3155,2.8083,0.5413,2.8301
1081,-0.8168,0.5267,0.3204,1.6785,-0.2526,1.1812
1094,-0.8165,0.5228,0.3233,1.1594,-0.5885,0.5705
1107,-0.817,0.5189,0.3214,-1.1154,0.0222,-0.376
1148,-0.8175,0.5196,0.3253,-1.4818,0.7093,-0.9409
1161,-0.8229,0.5187,0.3148,-1.5734,0.1291,-0.3608
1175,-0.8194,0.5238,0.3267,-0.062,-0.7717,-0.2539
1188,-0.8187,0.5187,0.3248,-0.0925,-0.0846,0.769
1199,-0.8214,0.5189,0.3243,0.8235,0.1291,0.5858
1211,-0.8233,0.5179,0.3248,0.7777,0.6482,0.998
1252,-0.8214,0.5216,0.3221,0.8083,0.6482,0.8148
1265,-0.816,0.5292,0.3221,-1.0238,0.3581,-0.5287
1278,-0.8209,0.5209,0.3189,-0.581,-0.2373,-1.1089
1292,-0.8199,0.5206,0.3228,-0.3215,0.068,-1.5821
1305,-0.819,0.5148,0.3214,-0.0162,0.2665,-0.9256
1317,-0.8202,0.5118,0.3277,0.9457,0.4955,0.8301
1359,-0.8202,0.5231,0.3194,-0.7948,0.2665,-1.0936
1372,-0.819,0.5192,0.3187,0.2129,0.2665,0.082
1384,-0.8251,0.5118,0.316,2.5487,-0.3442,0.2957
1397,-0.8168,0.5194,0.3209,1.0373,0.007,1.1965
1410,-0.8182,0.5238,0.3221,0.4571,-0.0846,0.2499
1423,-0.8224,0.5218,0.3172,-0.2299,-0.6953,-0.7272
1464,-0.819,0.5174,0.3219,0.1823,1.0299,-0.6508
1477,-0.8224,0.5177,0.3155,0.8388,1.4726,1.166
1490,-0.8204,0.5204,0.3241,1.2358,1.2741,1.9446
1503,-0.8204,0.5221,0.314,0.4724,0.7551,1.7308
1517,-0.8226,0.5211,0.3172,1.19,1.0299,2.0667
1529,-0.8158,0.5233,0.3204,-0.5963,0.0528,-0.147
1571,-0.8207,0.5204,0.3182,-0.7795,-0.9091,-1.8264
1584,-0.818,0.5187,0.3245,-0.9933,-0.1304,-0.773
1597,-0.819,0.5179,0.325,-0.1078,0.8009,0.8911
