time_ms,ax,ay,az,gx,gy,gz
13,-0.7325,0.964,0.6417,-0.7851,0.6363,-0.4738
24,-0.7366,0.9696,0.6476,-0.8461,0.0561,-0.5043
66,-0.7366,0.9665,0.6446,-0.3576,0.7584,0.0606
78,-0.7313,0.9679,0.6429,-1.0293,0.5141,-1.4661
91,-0.7354,0.9696,0.6446,-2.1744,0.2393,-1.6799
105,-0.7357,0.9667,0.6432,-0.5103,-0.2187,-1.6035
118,-0.7347,0.9587,0.64,-0.1591,-0.3866,-0.2448
131,-0.7349,0.9613,0.6427,0.6806,0.0103,1.3736
172,-0.7393,0.9721,0.6419,-1.2584,1.1706,-1.6799
185,-0.7315,0.9694,0.6419,-1.6095,1.0485,-2.5348
198,-0.7371,0.9589,0.6419,-0.9377,0.5752,-1.2677
211,-0.7344,0.9587,0.6398,1.2149,0.1325,0.7629
223,-0.7388,0.9667,0.6449,1.5508,0.3615,2.5491
237,-0.7445,0.9735,0.6459,0.4974,-0.0507,2.6255
278,-0.7728,1.0207,0.6483,-9.1209,-3.3637,-4.9929
291,-0.7926,1.0671,0.5143,-16.6324,2.3767,-5.4051
304,-0.9334,1.0063,1.0633,-17.6095,11.1096,8.6865
317,-1.0494,1.1562,1.117,-23.9606,-22.8141,66.427
330,-0.9354,0.8827,1.0277,2.2226,-80.0965,67.4041
343,-0.5474,0.7777,0.9679,-6.6019,-99.9897,46.0758
384,-0.0609,0.7848,0.2455,2.4821,-19.7607,-36.7791
398,-0.397,1.0063,-0.256,2.1768,45.2164,-50.4432
410,-0.9468,0.9587,0.6117,-2.266,102.346,-60.4585
424,-1.606,1.1471,0.2953,-142.724,-24.6767,-35.2982
436,-0.981,0.759,-0.1552,5.8562,22.4836,-16.0921
449,-1.0159,0.663,0.4606,5.6882,29.5065,-60.9318
490,-0.6129,1.0798,0.0177,-10.4187,86.0103,24.2285
503,-0.4766,1.444,-0.0258,8.9554,64.6363,37.7094
516,-0.9588,0.1508,1.5951,-57.8843,20.2699,2.5491
529,-0.7874,0.9931,0.2997,26.6195,50.0103,28.7171
542,-0.6925,0.9027,1.0885,10.0394,42.621,37.6789
555,-0.6815,1.0487,0.8058,4.1768,39.4607,56.5491
596,-0.586,1.0153,0.9737,6.4363,-81.9897,30.5491
610,-0.3199,1.0656,0.9147,-14.5103,-102.371,13.1751
622,-0.1185,1.0622,0.1669,-28.0064,-86.9973,-0.5501
635,-0.0863,1.0397,-0.265,-14.2355,-2.6462,-10.886
648,-0.6307,0.8991,0.7347,-18.2202,36.163,-30.5959
661,-1.876,1.5597,-0.2965,24.65,-67.1042,-10.489
702,-1.0162,0.435,0.9706,53.7188,-33.5469,-21.5119
715,-1.0284,0.3883,0.4762,5.8562,-19.8675,-35.4661
728,-0.6536,2.4909,-0.3258,138.207,-12.7836,-7.8936
742,-1.1956,0.5448,0.4913,-43.3194,-12.8599,-61.8631
754,-0.9544,0.7856,0.1927,-17.5942,6.7126,-59.4356
767,-0.7064,1.4501,0.2486,49.276,46.4836,-35.2066
808,-0.6661,0.9362,1.0506,-44.0675,13.6592,14.2133
821,-0.0594,2.164,-1.0189,57.1691,34.5599,81.4346
834,-0.6673,0.788,0.9808,-70.3729,25.4302,51.4652
848,-1.3226,-0.5728,1.3529,-141.732,12.8195,-20.0158
860,-0.8082,0.4945,0.7994,-22.6935,4.8653,-9.4051
873,-0.6746,0.8932,0.714,15.7493,10.4531,7.343
915,-1.0333,1.1037,-0.1647,28.8333,-34.7988,-23.0539
