time_ms,ax,ay,az,gx,gy,gz
8,-0.6261,0.4624,0.7444,-1.0828,-0.8798,-0.9936
49,-0.6266,0.4553,0.7397,-0.9912,0.021,-0.7952
62,-0.63,0.4539,0.7368,-0.411,0.479,0.0445
73,-0.6278,0.4585,0.7393,-0.1515,0.1889,0.1514
86,-0.6261,0.4595,0.7363,-0.8232,0.0668,0.5636
98,-0.6271,0.4622,0.7405,-1.4492,-0.1011,0.1514
111,-0.623,0.4614,0.7395,-1.6477,-0.6965,-0.3524
152,-0.6259,0.4529,0.7366,-0.7469,-0.2233,-0.9173
165,-0.6237,0.4556,0.7358,-1.1896,-0.3759,-1.0395
178,-0.6259,0.4536,0.7371,-0.4263,-0.3301,-0.215
191,-0.6242,0.4563,0.7388,0.7951,0.708,0.7468
202,-0.6225,0.4575,0.7351,0.7798,1.2271,0.6552
215,-0.6259,0.4561,0.7327,0.4592,1.3035,0.3804
257,-0.6276,0.4512,0.7363,-0.6553,-0.1011,-0.7799
269,-0.6291,0.4521,0.7363,0.4592,0.0363,0.0598
281,-0.6327,0.4551,0.7424,1.2073,0.5859,0.7468
295,-0.6308,0.4504,0.7446,1.8027,0.8454,1.5254
308,-0.6452,0.4473,0.7515,2.4287,1.8225,3.2048
321,-0.654,0.4341,0.7507,2.8562,2.876,7.4949
362,-0.7419,0.3926,0.8821,23.9707,-29.5515,13.5865
375,-0.6593,0.4473,0.8032,34.4134,-30.9866,16.3346
388,-0.5785,0.4871,0.7666,35.1768,-33.6126,18.1361
402,-0.5241,0.4963,0.7659,30.6271,-29.8569,17.6476
414,-0.5009,0.5417,0.7495,25.8485,-26.3301,19.6934
427,-0.4877,0.4963,0.7673,21.7875,-18.666,18.3651
468,-0.5722,0.552,0.8638,-10.0751,-12.6202,6.3499
481,-0.5732,0.5107,0.8599,-11.7851,-14.2691,5.0369
494,-0.5614,0.4941,0.8386,-8.0446,-14.3301,5.785
507,-0.5426,0.4746,0.8503,-2.4416,-13.2614,8.1514
520,-0.5429,0.5076,0.811,-2.5179,-11.582,8.8842
533,-0.5595,0.4998,0.8025,-7.3423,-5.3072,7.327
