time_ms,ax,ay,az,gx,gy,gz
0,-0.6780324071031879,0.5236003834432764,0.7623783645809866,-0.6940163619848685,0.3126152730470142,0.7778492966740861
10,-0.6890210314540685,0.5175828127279619,0.7573110673046699,0.9560954446878919,0.9206683821518055,1.9798395301871818
20,-0.6866338166783565,0.5218491578212959,0.7574418983926288,-1.7825064390917809,-1.0202713533399013,-1.4374868567975858
30,-0.6712285869463803,0.5338993610911739,0.7724745544376059,-3.2507419773962414,-1.9396830839226784,-3.2399023713090846
40,-0.704977345121766,0.49474545464483305,0.7375969277380967,-0.3414448955272399,0.7787082692209143,-0.4900738268086656
50,-0.6618089123367972,0.5367723227596758,0.7771513267894262,-0.2389557535333774,0.382385583630391,-0.3208182168384627
60,-0.6701192971292678,0.5367434760575012,0.7691062460804414,0.706359308935331,1.2116944739437998,1.5193741720467182
70,-0.6882757764174804,0.5192881781800378,0.7554078610162543,-2.8010033292273686,-2.150891105656947,-1.5626148155730628
80,-0.6867013600115213,0.5142424731873005,0.7460973002880414,-2.1549190780954075,-1.5871433256247207,-0.9429258645387136
90,-0.7179394743634626,0.4822052575649321,0.7107779616518626,0.5028587893862992,2.022934795742769,1.1632229273430972
100,-0.6790449048508835,0.520000812923202,0.7559616610064166,-5.041342730017478,-3.1436000396720636,-4.930665377552578
110,-0.6815615966595814,0.5178548939502173,0.7645330273329024,0.3600757768288727,1.42521804691284,0.15504746449743312
120,-0.6893071985646747,0.5178396398713783,0.7632912958351896,-0.3026461514634898,-0.17177896087739333,-0.5977782881164923
130,-0.6742243249032134,0.531021561575235,0.7749537116021338,-0.8018251572499022,0.746643276017367,-0.4029759432001197
140,-0.6876633491390636,0.5169359157621574,0.7583645740558072,0.9428102855784675,2.369768696969655,1.3671879938295968
150,-0.691873343019838,0.5089452624514752,0.7479229147244904,-1.6721642555465466,-0.5512735569830535,-1.0820835789966925
160,-0.6865019382619052,0.5174681432356285,0.7518298740316448,-1.4885028689196544,0.1653017411802079,-1.3972235700754276
170,-0.6764724418978627,0.5292276168750057,0.7622371101279758,-1.9315259166670102,-0.15381800307001425,-2.7303910688707957
180,-0.6627858140149586,0.5355327349958448,0.7734154272465124,0.9876496517859094,1.3332166482966665,-0.49998106712881407
190,-0.6629525893734229,0.5320740927109099,0.7720003916813376,4.763774768028901,3.524727709632797,2.764375282414361
200,-0.6933403627341712,0.5002635870523985,0.7512822122651434,0.8818578514439412,-1.443016459262118,-0.9262659710910485
210,-0.6660870711010359,0.5297749358981696,0.7797846021730155,5.842146728103283,2.041638103443671,4.4104644233603665
220,-0.6874432996427134,0.5134136348085219,0.7626826194429306,7.714430652187047,2.7606249770987317,6.487819004565656
230,-0.7115156521046161,0.5736430344872339,0.758687310976963,-18.218691343565602,0.4580178931347504,2.8937990969374336
240,-0.8138513849746746,0.6387871289067537,0.816125646421769,-49.7951893346669,-5.075058651224098,-0.17206076047171992
250,-1.0191030637131118,0.5685675381496909,1.0026600115938773,-24.192270510932236,-15.17197450234173,10.253521417155355
260,-0.957155898712765,0.5516368932915887,0.8321868479764515,-1.6230036707722508,-40.596104524555685,27.176955638674855
270,-0.7458433265126806,0.5807840947870115,0.7576290944801845,10.581327867920049,-43.914935032762166,38.35224826939948
280,-0.5982858355425449,0.5907659254822563,0.6475060501000569,6.920376176585275,-39.87025953635595,37.05435254806427
290,-0.5428009040159005,0.6508484058909922,0.6314705069596386,-8.038809408031602,-32.452897285803786,30.864521209639253
300,-0.5583881323302045,0.7199643644864023,0.676367058264698,-24.821090325569212,-19.017052635357047,33.45302080297014
310,-0.548416095402006,0.7480976512956182,0.692135023637438,-38.5719438486708,-0.7552073063073532,47.57020419389816
320,-0.4526723513629757,0.7240591880524992,0.633604061784934,-51.99495202655624,11.12836481406069,50.8030480095741
330,-0.4724228486929795,0.632640321315431,0.6252767738238783,-64.90617035309393,29.42109851851098,47.32946395349729
340,-0.5200627026948211,0.4890748987184988,0.620925315018758,-71.04911101372126,39.62306163965548,39.9770923044445
350,-0.5232127771631447,0.38075914328130844,0.6254783291515333,-72.7327951220451,52.77693802824602,30.972850112309164
360,-0.5128739472178039,0.31621980756187285,0.6657628696538231,-73.26557976139446,62.71078711736176,18.30880355902862
370,-0.5462106027403814,0.29138750410718633,0.7313780421153472,-47.88982411953498,56.861558806441955,14.20392868033363
380,-0.5806507426040473,0.37610765797503043,0.8053730643807998,28.219741749114917,5.479733228452429,22.344504965710655
390,-0.6239859772262524,0.25161042313177967,0.7373670389821801,51.544749675863315,1.3048361409805922,25.920223230514264
400,-0.7838744840032073,0.3197911521078785,0.7464514220322033,44.98744542471812,-6.182668384468744,10.151987233573836
410,-0.5787885584533815,0.378871870911779,1.082457043781618,30.051423303713257,-19.90493006618018,-11.753987939575328
420,-0.6433486823214137,0.1304082700783431,1.1094738607177617,26.247031860953893,-29.62507949179427,-37.400817748308896
430,-0.7096613192852508,-0.06653090863901612,1.0142663320017622,39.90448406259818,-30.19529597025655,-50.43642698164214
440,-0.16565039434162057,0.22885853811082463,1.2921981596545786,43.34599589699296,-33.9030588874533,-48.579123447223836
450,-0.6108630366468459,-0.040852591895649215,0.5427682243806478,-16.367055280717366,-29.040435460317802,-82.53476074737289
460,-0.5004335257432332,0.5445205091179169,0.9304763313399526,16.300333717363188,-23.969057501488408,-68.47678375186523
470,-0.46325611508240494,0.3055402920773952,0.9697627920950388,18.380388715096814,-20.42050051650185,-63.14128122982979
480,-0.8481723082312747,0.4303811963417041,0.5937459144950462,8.39944378174921,-17.99398971442786,-53.98397964001607
490,-1.0166207713395174,0.67692382930288,0.31146978740348774,3.6931345729231353,-8.427784294364091,-37.73734590665783
500,-0.5373641838752652,0.5038414665320349,0.5394524640620654,1.7255554316077852,0.9694857935459102,-27.52704250723709
510,-0.5023351665988736,0.6580574668422116,0.9199134384410897,6.720440720974924,-0.871158128563583,-17.908314872636396
520,-0.6786583249801819,0.5385373071044505,0.7193754041569814,-26.131978178863452,-5.491939838852853,-26.283799575443542
530,-0.8751404095070527,0.5879129496633098,0.43615910792560547,-28.150689927291808,5.431794058732815,-24.50614478977258
540,-0.8583201111128415,0.5416846972538861,0.714635479249169,-15.746125378982239,15.863138879605232,-20.63827832144839
550,-0.8534676724931722,0.4714529054295177,0.48354724229027923,2.3207450499492044,35.39737900285479,-9.964070441255098
560,-1.0274146001344637,0.2609860854783779,-0.34909645034784825,19.79166072660243,61.20914413578224,11.633024085852187
570,-0.7164802002524502,0.2091315884015778,0.2844700263751863,15.403434296692055,52.738926938072886,22.531844216026496
580,-0.6254935028552329,0.6018784610636152,1.2847827297871972,26.933489342446453,45.7213016587428,30.833781009691872
590,-0.4306719866931255,0.35127700286105384,1.691059107953131,40.798362280995214,19.604110585688737,13.522548647806149
600,-0.5957795997186555,0.5761676093047312,1.2674551081164556,26.824431340543605,25.04473319075831,13.774900726173291
610,-0.7055963160069251,0.7855083822089377,0.9664502103895217,6.0964572934623,22.00827148719681,11.889062264361936
620,-0.6652522560145334,0.7156176600222749,0.8313178750752894,-1.786883319983235,16.81765225119691,9.73262146211977
630,-0.6760830131704926,0.48579716812319423,0.4508625863787021,-11.572316110836145,17.220093955551928,2.1056079546819784
640,-0.6592156076135021,0.43915222468020254,0.6686128446545245,-3.884075958721673,16.324329146751897,8.501967209458039
650,-0.5080161977629236,0.46536087029266704,1.141265845414174,1.8561532128883573,7.8500329169755165,9.793049570156663
660,-0.627245360059547,0.49922998232979326,0.9051895739083681,9.191630197339327,10.10124567636201,13.457810260817658
670,-0.7285212425884596,0.48120538002311963,0.7437398746867336,8.075432011401258,9.82645661717904,15.874717901034868
