time_ms,ax,ay,az,gx,gy,gz
8,-0.7311,0.3238,0.5406,1.0067,0.0528,0.4637
21,-0.7337,0.3253,0.536,0.3045,0.3581,-0.0402
62,-0.7267,0.3216,0.5362,-0.9475,0.6329,-0.9562
75,-0.7316,0.3141,0.5347,0.2281,0.3734,-0.086
87,-0.7337,0.316,0.5308,0.7167,-0.1762,0.8911
100,-0.7296,0.3268,0.5328,0.3961,-0.6953,0.9827
111,-0.7316,0.3202,0.5311,-0.9169,-0.6343,-0.2234
123,-0.7325,0.3204,0.536,-1.2833,-0.6953,-0.1318
164,-0.7301,0.3216,0.5343,0.9151,0.2207,0.6316
177,-0.7352,0.3175,0.533,0.5793,0.4955,0.0362
189,-0.7325,0.3177,0.5352,0.9915,0.6024,-0.0554
201,-0.735,0.3231,0.5365,0.335,-0.0999,0.1431
214,-0.7303,0.3236,0.5325,-0.3978,-0.3747,-0.2234
225,-0.7328,0.3199,0.5345,-1.5887,-0.1762,-0.376
267,-0.7298,0.3209,0.5387,1.2663,1.5489,1.2118
279,-0.7318,0.3207,0.5311,1.3732,1.3047,0.6316
292,-0.7333,0.3224,0.5352,0.1671,0.6024,-0.086
305,-0.7333,0.317,0.5284,-0.2452,0.3886,0.2652
316,-0.7311,0.3172,0.5294,0.793,-0.2373,1.1507
329,-0.7362,0.3116,0.5335,1.2358,-0.8022,1.8835
371,-0.7355,0.3251,0.5382,3.5564,-5.1839,13.9598
383,-0.7396,0.3641,0.5499,-12.9169,-4.4358,9.7156
397,-0.7394,0.3556,0.5311,-30.1841,-3.0465,4.1278
410,-0.7804,0.409,0.5128,-39.4055,-0.0236,-3.3379
422,-0.8956,0.5343,0.5677,-36.5047,8.1444,12.6927
436,-0.8675,0.5228,0.6959,-31.5887,-2.5274,32.5858
477,-0.6222,0.358,0.4139,-21.4055,-31.0923,44.8911
489,-0.5096,0.2545,0.3548,-8.9322,-9.8709,46.6927
502,-0.5265,0.2833,0.3897,-13.4207,12.8314,34.998
516,-0.5909,0.3287,0.4959,-24.6421,30.0528,21.9904
528,-0.6512,0.3888,0.5025,-31.4513,40.8467,19.166
542,-0.7728,0.2652,0.5921,-39.665,44.4344,12.1431
582,-0.715,0.2733,0.5201,-2.8711,5.9154,-6.2692
596,-0.7513,0.3121,0.5138,15.1136,2.8619,2.6774
609,-0.7435,0.3234,0.5213,19.2968,3.2589,11.5476
622,-0.7418,0.3089,0.5242,26.6556,0.6329,15.1202
635,-0.7377,0.2972,0.5074,30.1823,-1.0923,13.2728
648,-0.795,0.3153,0.5877,27.7854,-18.4053,-18.7424
688,-0.6852,0.5641,0.8763,14.9151,-30.9091,-41.5516
701,0.1019,0.0109,1.6095,8.5182,-43.5656,-56.0402
715,-0.5514,-0.1359,0.5435,46.7167,-33.474,-72.3455
728,-0.6515,0.8663,-0.1108,27.2205,-56.161,-55.3684
741,-0.7643,0.2547,-0.0512,-0.3978,-29.5503,-22.1776
754,-1.0763,0.954,0.8888,42.6098,-33.3213,-11.1852
