time_ms,ax,ay,az,gx,gy,gz
13,-0.6961,0.8265,0.6757,-2.2195,-0.7431,-0.6624
25,-0.6981,0.8233,0.6784,-0.3874,-0.3461,0.2383
66,-0.694,0.8311,0.6833,2.9103,-0.0102,0.7727
79,-0.6974,0.8399,0.6767,1.3225,0.2951,0.1314
92,-0.6957,0.8321,0.684,-1.0134,0.234,0.9711
105,-0.6998,0.8255,0.6789,-0.2958,0.4173,1.0933
118,-0.6988,0.834,0.6837,0.6202,0.4783,1.0933
131,-0.6983,0.8345,0.6833,0.9866,0.9211,-0.7846
172,-0.6974,0.8301,0.6816,1.0477,-0.0102,1.3528
184,-0.6966,0.8323,0.6816,1.7194,0.0661,1.8719
198,-0.6969,0.8374,0.6816,1.3683,0.6005,1.1085
211,-0.6969,0.8304,0.6791,2.0859,0.86,-0.296
224,-0.7025,0.8331,0.6772,2.4981,0.9516,0.5742
237,-0.6988,0.8382,0.682,1.2462,0.9211,0.8795
278,-0.7298,0.8445,0.6967,9.9637,-1.9186,4.1314
291,-0.7801,0.8682,0.7074,9.1698,-5.3995,1.704
304,-0.8165,0.9017,0.7101,-9.1813,-13.2927,-10.754
317,-1.0372,1.1043,0.8817,3.6126,-16.0866,0.2689
331,-0.9886,1.19,0.5941,-12.3264,-28.1171,18.0093
343,-0.8058,1.0289,0.5285,-35.0592,-23.9644,30.1314
384,-0.4181,1.0164,0.5461,-68.3263,-4.7431,74.5284
397,-0.3104,0.909,0.5231,-69.0286,21.0432,79.6124
411,-0.3028,0.9712,0.64,-90.0515,31.2569,52.2841
423,-0.2525,0.959,0.652,-81.3035,47.547,55.8566
436,-0.3094,0.8096,0.6242,-90.937,57.776,45.7345
449,-0.3922,0.638,0.5793,-89.8073,70.9821,24.0093
490,-1.4964,0.3338,0.9281,-33.7309,-3.1247,-48.0823
503,-0.8971,0.5889,0.4137,58.0706,-13.2316,2.7574
517,-0.4352,-0.1147,0.5934,39.6126,-43.2621,-30.9373
530,-0.2071,0.524,0.3002,63.75,-54.7278,-96.2808
542,-0.9264,1.0652,1.1623,98.208,-61.5827,-89.8991
555,-0.8207,1.0284,0.5114,62.7424,-34.9263,-93.9296
596,-0.7867,0.9183,0.644,51.9637,-21.369,-34.8456
609,-0.7814,0.9978,0.8866,45.2462,-17.0942,-35.1052
622,-0.7272,1.1499,0.4313,7.6736,-6.8805,-31.6395
635,-0.9671,1.3462,0.37,43.0019,5.1806,-0.7693
648,-0.7208,1.0052,0.4557,18.895,4.7073,2.2078
662,-0.744,0.9024,0.602,-32.5706,-4.514,-16.0212
702,-0.8155,0.1507,-0.4525,-2.1126,58.4478,-15.5021
716,-0.9503,0.8064,0.2316,46.0248,58.2951,27.9635
728,-0.8192,0.636,1.0512,41.9027,71.0432,42.4521
741,-0.714,1.1766,1.9682,94.1011,50.9974,69.994
755,-0.62,1.1089,0.0002,17.6736,30.5241,61.994
767,-0.6625,1.1297,1.0746,11.063,20.3409,30.1162
809,-0.5128,1.0247,1.2477,37.3072,2.86,-5.0594
821,-0.5951,0.8643,0.9325,31.1546,-3.1095,-10.4792
834,-0.6192,0.8067,0.9823,79.582,-1.6438,0.1009
848,-0.6835,1.1805,0.8014,7.4141,-21.3995,-10.9525
860,-0.8563,1.1053,0.7253,-71.4714,-33.0942,-21.9296
874,-0.9176,1.1846,0.8073,-87.9905,-40.1018,7.3528
915,-0.4923,0.961,0.4462,-108.433,-38.224,30.7727
927,-0.4222,0.9278,0.4518,-103.181,-17.2927,18.8185
941,-0.4068,0.9441,0.4662,-101.487,2.5852,20.3147
954,-0.4632,0.8006,0.4753,-102.571,20.9821,25.9482
966,-0.816,0.0623,0.6833,-114.662,20.0356,0.0551
980,-1.3526,-0.1838,0.5285,-91.2577,-8.1934,-42.5098
1021,-0.941,-0.8498,0.7509,87.0935,3.4554,-54.8151
1034,-1.1944,0.1426,0.4425,130.559,6.8447,-20.8609
1046,-0.6144,0.1497,1.3756,84.1927,7.7913,-23.9602
1060,-0.5743,0.502,1.0353,89.8111,6.173,-14.3571
1072,-0.4359,1.3277,0.5661,100.59,1.5623,3.9788
1085,-0.5296,1.3665,0.7995,-9.5783,3.8066,3.9177
1127,-0.7579,0.9336,0.7023,-8.4943,1.1806,-41.2884
1140,-0.7044,0.7981,0.6464,-26.3264,-2.8499,-49.5479
1152,-0.7066,0.7552,0.6449,-17.5783,-4.5904,-37.0594
1165,-0.7098,0.7466,0.6715,-14.5706,-4.6667,-17.6395
1178,-0.7101,0.7481,0.6833,-5.8225,-4.0102,2.7421
1192,-0.6996,0.7698,0.6847,6.1011,-2.3308,17.4902
1232,-0.7076,0.8387,0.6772,5.7194,1.1653,-1.5785
1245,-0.6996,0.8272,0.673,-0.7996,0.0814,-10.9678
1258,-0.6986,0.8101,0.6713,-3.9141,-0.285,-14.2808
1271,-0.7074,0.7937,0.6825,-3.1966,-0.6362,-11.9144
1284,-0.7059,0.7884,0.6764,-0.5859,-1.6286,-6.7693
1297,-0.6993,0.795,0.672,2.0401,-1.4759,-1.1357
1338,-0.6964,0.8082,0.6855,0.1775,1.1348,2.2078
1351,-0.704,0.8062,0.6791,0.7729,1.1653,0.2536
1364,-0.7037,0.8123,0.6808,-1.2271,0.2646,-1.0289
1378,-0.7008,0.7986,0.6728,-2.5859,-0.514,-0.6166
