time_ms,ax,ay,az,gx,gy,gz
11,-0.8427,0.6514,0.7624,-0.2218,-0.1626,0.192
24,-0.8366,0.6521,0.7599,0.2668,-0.4526,0.3905
36,-0.8368,0.6536,0.7582,0.221,-0.1168,-0.7851
48,-0.8373,0.6506,0.7585,0.5263,0.1428,-0.2355
89,-0.8356,0.6538,0.7626,-0.2676,0.8909,0.2836
102,-0.8368,0.6533,0.7543,-0.3286,0.2497,-0.2202
114,-0.841,0.6538,0.756,-1.2447,-0.5442,-1.0294
126,-0.8324,0.6533,0.7516,-0.8019,-0.5137,-1.0904
138,-0.8373,0.6521,0.7563,-0.4355,-0.2236,-0.8462
149,-0.8373,0.6494,0.7621,-0.634,-0.2084,0.0088
192,-0.8412,0.6514,0.7621,-3.0004,0.4481,0.5889
205,-0.842,0.6462,0.7646,-3.7332,0.8603,0.3752
217,-0.85,0.6477,0.7641,-3.5195,0.1733,1.3981
229,-0.8591,0.6511,0.7721,-4.8477,-1.4297,1.2607
240,-0.8605,0.6238,0.7826,-9.3668,-4.6816,0.2683
253,-0.8749,0.6079,0.8297,-3.4431,-12.7733,1.5813
295,-0.8224,0.6411,0.7626,8.4195,-18.361,14.8943
307,-0.8105,0.6629,0.757,8.9691,-16.2694,12.6195
319,-0.8029,0.6953,0.7668,7.0607,-14.6664,10.8638
331,-0.7841,0.6983,0.7731,4.2973,-12.2542,8.6042
342,-0.7712,0.6892,0.7643,1.3355,-9.0633,4.1157
355,-0.7905,0.6895,0.7643,-0.9393,-6.4221,-0.2813
397,-0.8224,0.6636,0.7697,-1.3668,-3.0175,-1.9912
409,-0.8224,0.666,0.7675,-2.3897,-0.8496,-1.2431
421,-0.8215,0.6733,0.7724,-2.5576,0.0054,-0.3729
433,-0.8263,0.6699,0.7807,-2.1607,0.7077,-0.3118
445,-0.8317,0.6719,0.7951,-2.2981,1.0435,-0.8462
457,-0.8266,0.6736,0.786,-1.7638,1.242,-0.9225
500,-0.8229,0.6565,0.7853,-3.6874,2.6466,-0.5561
511,-0.8229,0.6648,0.7768,-2.4508,3.8222,-1.182
523,-0.8324,0.669,0.787,-2.2676,3.9748,-0.4645
535,-0.8249,0.6594,0.7777,-2.1607,3.9748,-0.037
547,-0.8276,0.665,0.7826,-2.3286,3.868,-0.4034
559,-0.8281,0.6629,0.7865,-2.405,3.2726,-0.1133
601,-0.8393,0.6577,0.7853,-2.9699,3.8222,-0.892
613,-0.8376,0.6509,0.776,-1.8706,3.1046,-0.7851
625,-0.829,0.6577,0.7746,-1.2294,2.8909,-0.0828
637,-0.8337,0.6531,0.7819,-0.9699,3.242,-0.5256
649,-0.8305,0.6629,0.7733,-0.7714,2.9977,-0.5714
661,-0.8283,0.6694,0.7768,-0.9699,3.6542,0.1157
703,-0.8317,0.6582,0.7714,-1.1531,1.2878,-0.1897
715,-0.8337,0.6567,0.7712,-0.4966,1.5168,0.3905
727,-0.8307,0.6636,0.779,-0.7409,1.1046,0.8027
739,-0.8342,0.6619,0.7746,-0.863,1.2267,0.3752
751,-0.8368,0.6575,0.7799,-1.0004,0.2497,0.5584
763,-0.8337,0.6497,0.7738,-0.0691,-0.0099,0.8943
805,-0.8312,0.6694,0.7731,0.2515,-0.0557,0.3599
817,-0.8219,0.666,0.7846,-0.9393,-0.4221,0.1309
829,-0.831,0.6712,0.7797,-1.9164,-0.9565,-0.5561
841,-0.8366,0.6619,0.778,-1.9317,-0.6053,-0.9988
853,-0.842,0.6543,0.788,-1.5653,-1.6129,-0.3882
865,-0.829,0.6333,0.7736,-0.7561,-2.3763,-0.8156
907,-0.8232,0.6738,0.7792,2.9385,-3.674,1.566
919,-0.8237,0.6733,0.7809,2.5874,-3.8878,1.2149
931,-0.8266,0.6609,0.7983,1.7324,-5.1549,-0.1286
943,-0.8366,0.6565,0.8017,3.0454,-6.4832,-0.3576
955,-0.8237,0.6572,0.7802,3.4271,-7.4755,0.5889
968,-0.8051,0.6646,0.7792,3.2744,-6.7427,0.8485
1009,-0.8205,0.6816,0.8002,3.1217,-6.6969,0.6347
1022,-0.8168,0.6697,0.7892,0.8469,-6.8496,0.4973
1034,-0.8222,0.6714,0.7838,-0.2981,-6.2389,-0.3424
1047,-0.8298,0.6677,0.7672,-1.1836,-4.5595,-1.1515
1058,-0.832,0.656,0.7931,-1.9928,-3.5366,-2.1439
1070,-0.8327,0.6426,0.7726,-1.1378,-4.4374,-1.9454
1112,-0.8278,0.6489,0.8122,-1.0309,-2.3305,-1.3805
1124,-0.8168,0.6607,0.8024,-0.9699,-3.5366,-2.2202
1136,-0.8078,0.6782,0.7785,-3.5653,-2.8801,-3.0141
1148,-0.8166,0.6707,0.7626,-7.6722,-1.3534,-2.5561
1160,-0.8317,0.6716,0.7892,-6.4813,1.1046,-2.8767
1172,-0.84,0.6545,0.8051,-3.9775,0.4481,-2.3576
1213,-0.8198,0.6528,0.7802,1.2286,-0.2542,0.2836
1226,-0.8207,0.6707,0.7887,-1.0767,0.4939,0.1004
1238,-0.8178,0.6738,0.7912,-2.5271,0.9367,-0.2355
1250,-0.8168,0.6587,0.7941,-2.8325,1.1351,-0.8767
1263,-0.8149,0.6587,0.7919,-3.7943,1.0893,-1.7469
1275,-0.8276,0.6524,0.8085,-4.8325,1.0741,-1.579
1317,-0.8281,0.6482,0.7873,-1.2599,0.6771,0.421
1328,-0.8229,0.6697,0.7826,-0.6187,1.1809,1.0012
1341,-0.8119,0.6592,0.7843,-2.3897,1.5016,0.5889
1353,-0.8178,0.6548,0.8019,-3.0004,1.8985,-0.4187
1365,-0.8256,0.6502,0.8061,-2.5576,1.2115,-0.434
1376,-0.8239,0.6497,0.7936,-2.6493,0.9061,-0.6324
1419,-0.8173,0.6602,0.7882,-2.4508,2.0512,0.9401
1431,-0.821,0.6692,0.7748,-2.6798,2.7077,1.7645
1442,-0.82,0.6626,0.7795,-5.6874,3.9443,0.9096
1455,-0.8298,0.6538,0.8061,-6.7867,2.6619,0.3141
1468,-0.8302,0.625,0.8063,-5.5195,1.6084,-0.9683
1480,-0.8342,0.6296,0.809,-0.6645,0.7229,-0.9836
1522,-0.8317,0.6548,0.8105,2.5569,-3.6129,1.1233
1534,-0.8339,0.6487,0.8131,5.763,-4.7427,1.1538
1546,-0.8158,0.6406,0.8012,7.7172,-5.8878,2.0546
1558,-0.8107,0.6502,0.7963,8.0225,-5.842,1.8867
1570,-0.8183,0.6646,0.7807,6.7095,-5.7045,1.7493
1582,-0.8139,0.6516,0.7973,6.4042,-5.3992,1.3218
1624,-0.8107,0.6594,0.7941,-4.5729,0.4176,-0.7088
1636,-0.8205,0.6467,0.7997,-3.6264,0.4634,-0.9072
1648,-0.8295,0.6526,0.8127,-2.176,-0.2694,-0.5866
1659,-0.8215,0.6458,0.8061,-1.4279,-0.6969,0.1615
1672,-0.8193,0.6416,0.7987,-1.092,-1.842,0.2836
1685,-0.8112,0.6572,0.7804,-2.5729,0.5092,-0.4034
1727,-0.8241,0.6438,0.8031,-1.7943,0.7382,-0.7851
1739,-0.8195,0.646,0.7963,-0.9241,0.1733,-0.663
1751,-0.8241,0.6404,0.8058,0.4042,-0.0557,0.3752
1763,-0.819,0.6475,0.7936,1.7019,-0.8343,0.0699
1774,-0.8149,0.6655,0.7887,-0.9393,0.5245,0.2683
1787,-0.8083,0.6646,0.7868,-2.9851,0.9519,-0.1133
1829,-0.8266,0.6475,0.8058,-0.0386,1.1504,-1.0141
1841,-0.8132,0.648,0.7965,0.7859,1.0588,0.2225
1853,-0.8154,0.6543,0.779,-0.3592,0.5397,0.1767
1865,-0.8239,0.6609,0.7904,-2.2981,1.2267,-0.1286
1877,-0.8166,0.6548,0.7873,-2.4966,1.5626,0.0546
1889,-0.8229,0.6514,0.7951,-3.3973,2.0817,-1.0294
1931,-0.8273,0.6414,0.7997,-0.466,0.4176,-0.6019
1943,-0.8154,0.6497,0.7953,0.5721,0.6619,0.2989
1955,-0.8215,0.6565,0.7965,-0.7561,1.3489,0.0851
1967,-0.8246,0.6611,0.7987,-0.3134,0.5092,0.7416
1979,-0.819,0.6587,0.8019,-0.9851,0.097,0.5431
1991,-0.8229,0.6528,0.8061,-0.1149,-0.2542,0.421
2033,-0.82,0.6421,0.7873,-1.5195,0.1122,-0.8462
2045,-0.8288,0.6482,0.7958,-1.5958,-0.071,-0.5103
2057,-0.8293,0.6436,0.7951,-1.1225,0.0664,-0.5561
2069,-0.8224,0.6428,0.7958,0.6637,-0.3,-0.5103
2081,-0.8266,0.6401,0.7987,1.1675,-0.5442,-0.0523
2093,-0.8307,0.6397,0.798,2.6332,-0.4068,0.9554
2135,-0.8097,0.6572,0.7929,-2.4813,1.5932,-1.1668
2147,-0.8261,0.6453,0.798,-2.7256,1.7611,-2.037
2159,-0.8364,0.6487,0.8056,-1.0767,1.2115,-2.0828
2171,-0.8249,0.6416,0.7987,-0.2065,0.6161,-0.4034
2182,-0.8222,0.6414,0.7948,1.0912,0.6161,0.1157
2195,-0.8283,0.6467,0.7904,-0.1302,-0.2847,0.421
2237,-0.8114,0.6582,0.789,-0.0691,-0.4679,-0.1133
2250,-0.8285,0.6602,0.8026,-0.5271,-0.3152,-0.3576
2261,-0.8268,0.6445,0.7941,0.5569,0.0359,0.192
2273,-0.8224,0.6494,0.8029,1.3049,-0.4221,0.7264
2285,-0.8171,0.6462,0.789,-0.176,0.0359,1.0012
