time_ms,ax,ay,az,gx,gy,gz
11,-0.6715,0.6265,0.6729,0.047,0.1889,0.1667
53,-0.6723,0.6294,0.6726,-1.3729,-0.1622,-0.7188
65,-0.6735,0.6289,0.6782,-1.0217,-0.1317,-0.1845
78,-0.6689,0.6299,0.6729,-0.3347,0.25,0.0751
90,-0.6706,0.6309,0.6738,-0.0293,0.1126,0.0903
102,-0.6733,0.6335,0.6807,0.0317,0.4027,-0.0929
114,-0.672,0.6284,0.6697,-0.1515,0.479,-0.7799
155,-0.6708,0.6299,0.6726,-0.64,0.0363,0.2125
169,-0.675,0.6279,0.6726,-1.0217,-0.1317,-0.0776
181,-0.6703,0.6331,0.6782,0.0317,0.0821,-0.1082
193,-0.6755,0.6311,0.6729,-0.182,0.7691,-0.6883
205,-0.6696,0.6262,0.6724,0.0317,0.25,-0.4288
217,-0.6764,0.6274,0.6748,0.5508,0.5096,0.3041
258,-0.6745,0.6343,0.6733,2.1233,0.4943,0.5636
271,-0.6774,0.6338,0.676,-0.5332,0.4943,0.5178
283,-0.6769,0.6333,0.6716,-3.8461,-0.1622,-0.5814
296,-0.6718,0.6294,0.6645,-3.0522,-0.7423,-1.8333
310,-0.6735,0.6248,0.6758,0.2455,-0.5286,-1.0853
322,-0.6713,0.6301,0.6775,2.7035,-0.2691,-0.2456
363,-0.7226,0.6799,0.699,-1.5103,-20.0401,9.1438
376,-0.7057,0.6479,0.686,-2.5942,-20.8798,12.5331
389,-0.6574,0.6401,0.6553,-6.2736,-19.2309,12.2277
403,-0.6181,0.6531,0.6626,-10.2584,-16.1164,11.3117
416,-0.6115,0.6487,0.6663,-10.8843,-12.9714,10.5025
429,-0.6132,0.6414,0.6799,-14.2278,-10.4217,7.7239
469,-0.6466,0.6165,0.7024,-11.5561,-2.0553,0.0293
483,-0.6667,0.6472,0.7144,-10.3194,-2.6202,-0.7188
496,-0.6713,0.6733,0.7219,-10.8385,-3.7347,2.6247
508,-0.663,0.6379,0.7354,-11.0522,-5.7653,5.7239
521,-0.6388,0.6001,0.7122,-9.2813,-6.6202,4.5789
534,-0.6305,0.5959,0.6804,-7.5408,-5.2309,1.9835
576,-0.6437,0.6091,0.6943,-5.2355,1.7615,-6.4746
588,-0.6313,0.6296,0.696,-5.266,3.2424,-5.4517
601,-0.6711,0.6409,0.7317,-2.8538,2.0821,-4.9784
614,-0.7231,0.6084,0.7617,-0.182,-8.9256,-7.3601
628,-0.6125,0.6782,0.7976,9.7722,-9.9637,-1.0089
641,-0.6432,0.5444,0.6821,-3.3881,-8.0095,-5.5891
681,-0.5905,0.7827,0.7371,-1.5713,-8.8798,10.1972
695,-0.6496,0.7122,0.6528,-2.808,-9.1851,12.1819
708,-0.683,0.6431,0.689,-8.1362,-6.2385,7.0522
720,-0.6215,0.802,0.6892,-5.3423,-1.2004,14.0445
733,-0.8019,0.4983,0.687,-29.8614,0.4638,3.4491
746,-0.6505,0.7761,0.6997,2.5966,-2.4981,15.7392
787,-0.6095,0.6636,0.5149,3.5737,4.0515,16.1056
800,-0.5448,0.783,0.8074,-12.7774,10.7996,26.9606
813,-0.7187,0.6296,0.6631,-23.7851,6.2653,12.472
827,-0.5666,0.6501,0.7405,-2.1515,17.1202,21.9071
840,-0.7448,0.5022,0.9685,-29.2965,26.6317,22.4262
852,-0.6462,0.5251,0.6873,-6.1667,17.9752,13.2506
894,-0.6813,0.5708,0.7065,11.2073,22.8454,5.2201
907,-0.5209,0.77,1.0571,25.36,19.7767,6.7773
919,-0.5663,0.6785,0.9131,23.6195,14.5706,5.5102
932,-0.6081,0.6687,0.9119,26.5966,15.3035,4.4262
945,-0.7499,0.5552,0.4629,9.8485,13.2118,7.2964
959,-0.7255,0.5186,0.6287,11.4974,10.9676,-5.5891
999,-0.703,0.5989,0.7698,22.5508,1.8073,-6.5204
1012,-0.6737,0.8567,0.6953,11.6042,4.1737,-13.4975
1026,-0.6491,0.6572,0.6948,15.7416,2.2195,2.4109
1038,-0.6442,0.7576,0.7798,25.1462,4.5248,-14.0776
1051,-0.6625,0.824,0.6665,12.1844,2.4485,2.5636
1064,-0.6733,0.7019,0.6599,3.7416,2.1431,3.2659
1105,-0.6767,0.665,0.6667,0.2455,-0.3912,-0.8715
1118,-0.675,0.6667,0.6638,0.2302,-1.0782,0.8384
1131,-0.6725,0.6677,0.6589,-0.4416,-1.1088,1.785
1144,-0.6745,0.6724,0.6619,-0.6248,-1.1088,0.6857
1158,-0.6791,0.6711,0.6643,-0.64,-0.2843,-0.5814
1169,-0.6715,0.6692,0.6633,-0.3805,-0.1164,-0.9173
1210,-0.6735,0.6738,0.6633,2.1844,0.6775,0.8842
1223,-0.6774,0.6748,0.6631,1.2531,0.5859,0.9147
1237,-0.6774,0.6694,0.6577,0.9478,0.3111,0.472
1249,-0.6703,0.6711,0.6604,0.1386,0.6622,-0.2456
1261,-0.6769,0.6675,0.6621,0.8714,0.7386,-0.3066
1273,-0.6772,0.6714,0.6641,1.5737,0.1431,0.1209
1314,-0.6735,0.6768,0.666,1.65,0.4485,1.2812
1327,-0.6759,0.6746,0.6638,0.5966,0.647,0.5331
1340,-0.6733,0.6733,0.6636,0.2149,0.5248,0.3651
1352,-0.673,0.675,0.6648,0.5203,0.8912,0.5025
1364,-0.6708,0.6741,0.6645,0.4745,0.3874,0.7163
1376,-0.6764,0.6731,0.6624,0.8409,0.1584,0.7773
1417,-0.6715,0.6692,0.6648,1.6958,0.5248,0.6094
1430,-0.672,0.6758,0.6584,0.8409,0.2958,0.5178
1442,-0.6742,0.6736,0.6677,0.2913,0.1279,-0.1387
