time_ms,ax,ay,az,gx,gy,gz
8,-0.7775,0.5179,0.495,-0.1383,-0.222,-0.0096
20,-0.7779,0.5226,0.493,-0.0314,-0.4511,0.6469
33,-0.7811,0.5226,0.4874,-0.2452,-1.1839,0.769
46,-0.7787,0.5284,0.4935,-0.3673,-1.5045,-0.3302
87,-0.7792,0.5204,0.4984,-0.5352,0.3581,-2.0554
100,-0.777,0.5216,0.4962,0.1823,-0.0236,-1.3684
113,-0.7823,0.516,0.4969,-0.062,0.236,-0.3302
125,-0.7796,0.5189,0.4874,0.793,0.3123,0.6316
138,-0.7779,0.5233,0.4937,-0.0162,-0.2068,1.166
151,-0.7801,0.5333,0.4942,-1.0238,-0.3595,-0.7577
192,-0.7811,0.5192,0.4967,-1.1459,-0.2678,-2.4982
205,-0.7843,0.5155,0.4967,0.1976,-0.5274,-1.5058
219,-0.7801,0.5228,0.4947,-0.2757,-0.4816,-1.0783
231,-0.7826,0.5184,0.493,-0.123,-0.9701,-0.6814
243,-0.7755,0.5206,0.4993,-0.4131,-1.0923,-0.3913
257,-0.7801,0.5209,0.4928,-0.2604,-0.6953,-1.1089
297,-0.7818,0.5157,0.4957,-0.291,-0.0236,-1.6432
310,-0.7792,0.5182,0.495,0.6098,-0.2373,-0.0402
323,-0.7731,0.5228,0.4925,1.0373,-0.7869,0.0362
336,-0.7787,0.5223,0.4976,-1.4665,-0.8022,-1.1241
349,-0.7779,0.5201,0.4971,-2.8711,-0.2831,-1.8417
362,-0.7779,0.5196,0.4986,-2.7948,0.3428,-2.2539
403,-0.7772,0.5138,0.4915,-0.3215,-0.1304,-0.376
416,-0.7811,0.5177,0.4971,-0.4742,-0.3136,-0.6508
429,-0.7814,0.5145,0.4935,0.5029,-0.2526,-0.0402
441,-0.7806,0.5216,0.4962,0.4266,-0.8175,-0.5134
453,-0.7787,0.5248,0.5008,-1.2681,-0.3289,-3.5058
466,-0.7789,0.5152,0.4959,-0.8253,-0.6495,-3.8722
507,-0.7775,0.5065,0.495,3.6938,0.1444,2.1278
520,-0.7775,0.5116,0.4947,5.4953,-0.161,5.1202
533,-0.7796,0.5111,0.4962,6.5793,-0.0236,7.9751
546,-0.7867,0.4803,0.505,5.2816,-0.848,10.5095
560,-0.7906,0.5111,0.4935,10.9762,-2.39,15.2423
572,-0.7823,0.5096,0.4976,15.48,-3.5198,21.6087
613,-1.0902,0.4022,0.7664,22.0907,-75.474,7.7766
627,-1.015,0.3085,0.8763,8.4877,-91.1381,10.1278
639,-0.8744,0.2626,0.5987,36.5793,-112.68,7.8988
652,-0.6664,0.3695,0.4129,34.8846,-104.863,-5.0325
666,-0.5179,0.5572,0.337,27.877,-82.1762,-16.1776
678,-0.5306,0.5831,0.4722,21.4342,-52.8022,-19.8417
719,-0.6935,0.6175,0.6366,40.5335,-9.2755,-33.3073
732,-0.6937,0.6498,0.6246,29.9686,-6.2984,-38.5592
746,-0.6571,0.692,0.5238,18.3655,5.4268,-45.9027
758,-0.6224,0.6661,0.5199,13.3274,22.9993,-43.8417
772,-0.6954,0.6839,0.5804,11.1747,33.8543,-35.1089
784,-0.7775,0.7284,0.6536,7.6632,34.1902,-21.2615
825,-0.7108,0.5343,0.5577,-7.8024,34.6176,-14.6661
838,-0.7157,0.5475,0.5731,-16.1994,36.6787,-15.1699
852,-1.1402,0.5726,1.2305,-47.8329,-31.2449,-33.0783
864,-0.7381,0.4593,0.5267,4.5793,6.8314,2.9217
877,-0.7333,0.4486,0.6224,-3.8177,-4.2068,2.1583
890,-0.7884,0.4281,0.4981,-9.8635,-12.1152,6.7537
931,-0.7154,0.5941,0.6095,-13.9856,-18.1457,4.1583
944,-0.6317,0.6549,0.7594,-14.9169,-29.3213,15.7919
957,-0.6495,0.7965,0.6993,-14.0925,-24.161,-1.2005
970,-0.9747,0.7816,0.5799,-53.1001,-6.9701,21.6087
984,-0.6922,0.9772,0.4359,-61.1154,12.068,49.9293
996,-0.694,0.5768,-0.2582,-26.9627,36.6635,54.4484
1037,-0.5372,0.0519,-0.0675,18.2587,61.1367,25.1507
