time_ms,ax,ay,az,gx,gy,gz
11,-0.7901,0.4811,0.4378,0.8999,-1.1839,1.8377
24,-0.786,0.482,0.4415,0.3655,-0.3747,1.9598
38,-0.7926,0.483,0.4415,-0.9322,0.6634,0.3721
78,-0.7923,0.4806,0.4476,-0.1078,-1.1381,-0.1165
92,-0.7906,0.4769,0.4393,0.4113,-1.3976,-0.0707
104,-0.7926,0.4752,0.4315,0.2281,0.6329,0.1736
118,-0.7933,0.4669,0.4339,1.5258,2.0833,1.7461
131,-0.7923,0.4835,0.4383,1.3274,1.6253,2.2652
143,-0.7882,0.4857,0.4417,1.0067,-0.0846,2.3415
185,-0.7906,0.4838,0.4373,1.0678,-0.5427,-0.2692
198,-0.7901,0.4798,0.4491,0.5029,0.1596,-0.9714
209,-0.7931,0.4801,0.4344,-0.0314,-0.2373,-0.7272
222,-0.7928,0.4803,0.4437,-0.5047,-0.1762,-0.544
234,-0.7948,0.4784,0.4449,-0.1994,-0.5274,0.3568
246,-0.7901,0.4789,0.4491,-0.0009,-0.4358,0.3873
287,-0.7943,0.4708,0.4364,1.8464,2.068,0.6927
300,-0.7931,0.4828,0.4395,1.7396,0.3123,1.4866
313,-0.7923,0.4877,0.4388,-0.2452,-0.7564,0.5553
325,-0.7889,0.4867,0.4412,-1.4055,-1.1991,-0.6966
339,-0.7933,0.4801,0.4464,-1.0543,-1.1381,-0.8035
352,-0.7948,0.4772,0.442,-0.6879,-1.4892,0.4484
392,-0.8192,0.4603,0.4547,14.4419,-6.1915,18.1736
406,-0.8011,0.4984,0.4527,10.2892,-8.8175,17.4408
419,-0.8519,0.5265,0.7723,2.8388,-24.3442,0.7537
432,-0.9276,0.7482,0.5545,-27.894,-73.7335,7.0896
445,-0.9828,0.6398,0.6707,-31.5581,-80.7564,12.6774
459,-0.94,0.6913,0.7117,-40.978,-113.321,28.4179
499,-0.5536,0.3734,0.3494,-34.7642,-96.6801,38.5247
512,-0.4425,0.3382,0.3121,-18.3062,-57.0312,26.6469
525,-0.4613,0.42,0.411,-9.4971,-16.8785,17.7461
537,-0.5497,0.4781,0.4737,-15.1459,9.8085,4.2805
550,-0.6073,0.4261,0.5902,0.106,28.0528,-3.0631
564,-0.6376,0.4076,0.5643,-5.3902,38.8772,-7.2463
606,-1.0401,0.1966,1.5492,-77.9856,-64.6801,-30.3913
617,-0.8617,0.5377,0.4183,-4.978,-2.6648,20.4179
631,-0.7103,0.4134,0.5492,-14.3673,-11.2602,5.5629
644,-0.9054,0.5882,0.2694,-18.3368,-13.3824,3.456
657,-0.8212,0.6031,0.4315,-63.0696,-6.7259,-14.5592
670,-0.6798,0.7591,0.6705,-72.7642,-13.6114,-24.4982
711,-0.5631,1.2384,-0.0925,-72.581,14.8009,20.6163
724,-0.7845,1.1764,-0.2834,-139.879,25.6558,19.914
