time_ms,ax,ay,az,gx,gy,gz
8,-0.6881,1.0876,0.6422,0.589,0.1019,0.2591
22,-0.6939,1.0946,0.6427,0.7111,-0.1576,-0.0921
62,-0.7,1.0949,0.6534,1.6271,0.0867,-10.3822
75,-0.661,1.1972,0.7748,-1.7469,4.0256,0.198
89,-0.7449,1.0915,0.5567,-32.6324,-25.8828,33.2056
102,-0.9354,1.268,1.181,-7.2431,-58.1271,45.0682
115,-0.7801,1.224,1.0626,-3.4721,-85.608,67.5415
127,-0.5626,1.0365,0.8336,6.9249,-93.2874,84.3507
169,-0.5076,1.1015,0.4295,30.3294,-29.4859,41.0987
181,-0.526,1.1877,0.5152,8.6348,-15.8675,23.9537
194,-0.5013,1.2487,0.5692,-9.8232,-7.7607,3.3736
208,-0.4866,1.2526,0.568,-13.2889,-1.0584,-5.5577
221,-0.5255,1.2243,0.525,-19.9454,7.1401,-12.5196
234,-0.5533,1.0871,0.555,-34.1133,16.6973,-29.1303
275,-0.692,1.1108,0.7225,-46.8767,27.0638,-42.031
288,-0.6759,1.0771,0.6778,-48.6935,28.2699,-39.5119
301,-0.7962,1.3222,1.0299,-67.8538,27.1096,-34.3516
314,-0.9222,1.0631,0.6998,-34.2965,-8.4477,-6.3974
326,-0.7081,0.9013,0.8624,-43.6248,-3.5164,-8.3822
340,-0.6011,1.037,0.8153,-46.4339,-10.524,-1.7562
381,-0.6319,1.0155,0.7765,18.5279,4.2851,9.6026
394,-0.6436,1.0253,0.7772,37.3218,7.7355,14.3659
406,-0.6617,1.3417,0.4576,47.4592,-6.4782,-1.0081
420,-0.8717,0.8532,0.9388,10.421,-14.3103,-19.8936
433,-0.5198,1.1943,0.6593,81.5813,-29.6538,-26.7638
446,-1.0343,0.4906,0.7088,108.497,-48.3866,-53.8631
486,-0.4615,1.6581,0.3678,69.4134,0.163,-4.2295
500,-0.4906,1.4294,0.7555,-19.4874,2.4989,3.511
513,-0.7059,1.237,0.6505,-30.8003,-18.5546,-26.0921
526,-0.7706,1.1471,0.4273,-41.5332,5.247,-34.5654
538,-0.8021,0.6762,1.8868,-34.5866,31.3996,-23.3898
551,-0.6273,1.1911,0.192,-32.1591,58.9569,9.4346
593,-0.6439,0.8266,1.2503,8.4058,44.0714,6.0606
605,-0.7247,0.4897,2.2474,-30.3881,42.4683,1.1446
618,-0.7017,0.8305,1.7115,-19.9301,33.8577,26.6713
631,-0.7567,0.6523,0.5707,-6.9835,1.018,0.03
645,-0.7359,0.9084,0.5934,-12.7087,0.8958,-4.3058
658,-0.6182,1.0519,0.7897,1.3371,4.3157,4.2438
699,-0.6414,0.976,0.798,44.3447,12.4989,17.5873
712,-0.6815,0.9652,0.7577,58.1615,4.6363,15.0835
725,-0.7459,1.1779,0.5492,45.7798,-38.5851,-7.5425
738,-0.7896,1.3835,0.371,-3.1057,-52.2187,-33.7257
750,-0.7103,0.7839,0.8819,44.818,-24.8599,-22.9929
764,-0.7174,1.1874,0.7276,-28.2813,-18.4324,-22.0768
805,-0.3057,1.9479,0.6424,-38.9683,14.0561,-7.1303
817,-0.6885,1.3822,0.5116,3.7798,12.5599,-38.1837
831,-0.6507,1.057,0.2601,39.3371,8.3615,-40.8402
844,-0.6041,1.4255,1.2972,-16.0217,48.7889,-15.2677
857,-0.7447,0.8278,0.5704,31.047,21.6744,-13.3593
869,-0.7044,0.9162,0.7291,-46.5866,36.1019,10.2896
911,-1.202,-0.1595,1.4925,11.9325,11.7202,11.6942
924,-0.4232,1.1115,0.7147,-39.5942,26.7584,38.198
937,-0.8033,0.6659,0.8756,18.7875,6.163,-4.0005
949,-0.6263,0.975,0.6139,35.2149,2.6363,12.0911
962,-0.7537,1.0016,0.5748,40.5279,5.5065,10.6407
975,-0.7235,1.0932,0.6012,23.0165,11.7966,19.1751
1017,-0.6871,1.1303,0.6202,-3.35,-2.8904,0.5033
1030,-0.6888,1.1005,0.6285,-5.9912,-6.2187,-3.6188
1043,-0.6771,1.1022,0.6275,-7.9301,-7.6233,-5.2982
1055,-0.6888,1.0893,0.6412,-5.0904,-4.8446,-1.5119
1069,-0.6807,1.089,0.6405,-1.1667,-0.234,3.0071
1082,-0.6834,1.1029,0.64,1.276,2.392,3.1751
1123,-0.6824,1.0893,0.6239,-1.1362,-0.2187,-3.0845
1135,-0.6903,1.0961,0.6332,0.1462,-0.4324,1.511
1149,-0.6839,1.099,0.6334,-0.3576,-0.9668,0.9461
1162,-0.6822,1.1032,0.6341,-0.953,-2.2798,-0.0768
1174,-0.6856,1.0981,0.6354,-1.8385,-2.3408,-0.0616
1188,-0.6859,1.102,0.6385,-0.0522,-1.2721,1.5262
1228,-0.6883,1.1015,0.639,-0.1133,0.163,0.1216
1242,-0.6864,1.0993,0.6371,0.5737,0.5447,-0.2448
1255,-0.6871,1.0978,0.6334,0.4516,1.0027,0.0148
1267,-0.6854,1.0902,0.6293,1.5203,1.0638,1.3736
1280,-0.6827,1.1,0.6339,1.9478,0.9416,2.3507
1294,-0.679,1.1005,0.6305,-0.3881,-0.8904,-1.115
1335,-0.6798,1.1017,0.6376,0.3294,0.4225,0.4423
1348,-0.6856,1.0995,0.639,0.4058,0.9416,-0.1837
1360,-0.6837,1.0971,0.6398,1.8256,1.3996,1.4957
1373,-0.679,1.102,0.6317,1.2913,1.2928,1.7705
1386,-0.6885,1.1083,0.6327,0.5432,0.7889,0.1216
1400,-0.6866,1.1047,0.6373,0.3905,0.7889,-0.7028
1440,-0.6903,1.0966,0.6344,-0.3576,-0.753,-0.7028
1454,-0.682,1.1012,0.6317,-0.3423,-0.921,-0.0158
1467,-0.6868,1.0993,0.6358,-1.3958,-1.7301,-0.3669
1480,-0.6854,1.0964,0.6336,-1.3805,-1.3179,-0.8402
1493,-0.6783,1.1027,0.6271,-0.7698,-1.1347,-0.886
1505,-0.681,1.0968,0.6339,-1.3042,-1.0431,-1.9089
1546,-0.6812,1.0954,0.6336,0.4668,0.163,-0.4432
1560,-0.6827,1.0937,0.638,1.4897,1.3996,0.9003
1573,-0.6832,1.0964,0.6373,2.1615,1.7508,1.511
1585,-0.6846,1.0978,0.6344,1.9172,1.308,1.8468
1598,-0.6842,1.0976,0.6271,1.5355,0.8806,1.5262
1612,-0.682,1.1029,0.6293,1.3829,0.6363,1.6026
1653,-0.6854,1.0995,0.6339,0.0241,-0.2645,0.6255
1666,-0.6832,1.1064,0.6251,-1.5484,-0.9057,-0.2753
1678,-0.681,1.0993,0.6334,-0.2049,-0.2798,0.4117
1692,-0.6844,1.1027,0.6332,0.2531,0.3157,0.5644
1704,-0.6873,1.1003,0.6336,0.2073,-0.2034,0.3049
1717,-0.6837,1.099,0.6363,0.3447,-0.1729,-0.0005
1758,-0.6868,1.1007,0.6368,1.2455,0.7279,1.4041
