time_ms,ax,ay,az,gx,gy,gz
9,-0.7917,0.5735,0.8236,-0.1912,-0.2542,-1.9301
22,-0.7919,0.5654,0.83,-0.0233,0.2649,-1.9454
33,-0.7909,0.5681,0.8288,0.2973,0.9061,-1.121
45,-0.7912,0.5701,0.8241,-0.4202,1.0741,-0.1591
88,-0.7919,0.5645,0.8256,0.3889,-0.529,-0.2813
99,-0.7941,0.5628,0.8258,0.3736,-0.9717,-0.4645
111,-0.7946,0.5674,0.8273,0.4653,-0.8038,-0.495
124,-0.7934,0.5652,0.8249,0.3278,-0.3916,-0.266
135,-0.7934,0.5635,0.8258,0.5874,-0.2084,-0.0065
147,-0.7892,0.5693,0.8222,1.9004,0.7535,0.8943
190,-0.7902,0.5786,0.8256,2.3889,0.6771,2.0241
202,-0.7953,0.5786,0.817,0.3889,-0.0252,-0.1591
213,-0.8012,0.5628,0.8312,0.1599,0.2191,-1.1668
225,-0.7939,0.5664,0.8232,-1.1073,-0.3,-1.7011
238,-0.7931,0.5686,0.8278,-1.0004,-0.59,-1.8538
250,-0.7951,0.563,0.8315,-1.947,-0.3458,-0.7088
291,-0.8154,0.5547,0.8361,-7.6722,2.326,6.2989
303,-0.7946,0.5471,0.841,-1.3668,3.6848,13.5508
316,-0.8,0.5247,0.9377,-7.55,-0.6511,15.566
327,-0.7817,0.4385,0.7472,-10.6951,-16.7885,4.1004
339,-0.8923,0.523,1.0006,3.3507,-20.3916,7.9783
351,-0.8451,0.4932,0.9611,20.6485,-32.5137,12.8943
393,-0.6557,0.5938,0.8722,22.6332,-34.2542,3.8867
406,-0.6677,0.635,0.8561,16.8775,-28.8343,1.4897
417,-0.6952,0.6289,0.8588,7.5798,-23.7962,-1.6706
429,-0.7116,0.6362,0.8488,5.7935,-17.842,-2.8462
442,-0.7184,0.6467,0.8361,6.3584,-11.9946,-3.9149
453,-0.7328,0.6567,0.8666,0.7553,-8.1626,-4.953
495,-0.7677,0.6194,0.8993,-12.8783,-3.1397,-7.3958
508,-0.7775,0.616,0.8764,-14.6035,-4.1168,-7.4416
519,-0.7861,0.635,0.8844,-13.55,-3.8267,-7.7469
531,-0.7753,0.6428,0.8722,-15.6111,-3.445,-6.8614
543,-0.7541,0.6521,0.8527,-18.6493,-1.6587,-6.2965
556,-0.7485,0.6423,0.8275,-25.2141,-0.529,-5.7775
598,-0.7511,0.6187,0.7548,-34.0691,17.9596,-8.0217
609,-0.7739,0.615,0.7455,-35.321,22.6313,-8.1897
621,-0.8945,0.5239,0.9106,-38.7714,18.3565,-13.2431
634,-0.946,0.5962,1.0893,-23.1989,-12.5442,-17.35
645,-0.8412,0.4775,0.9174,-7.1531,-2.6816,-12.9072
657,-0.7778,0.5208,0.9635,-0.6798,0.8756,-10.9836
699,-0.7543,0.4917,0.8586,6.7095,1.7153,11.9935
711,-0.7458,0.492,0.8681,1.3049,2.7993,10.2836
723,-0.6772,0.3052,0.8629,-2.176,2.6008,-8.6935
735,-0.7892,0.5701,0.8559,7.8088,1.1809,-8.6935
748,-0.6982,0.3506,0.7917,11.763,3.6542,-19.6248
759,-0.3976,0.4295,1.0458,0.0836,-3.0328,-20.0217
802,-0.8307,0.1455,0.8087,12.2668,-3.8267,-17.9912
813,-0.6432,0.259,0.7943,-10.9241,-10.8649,-26.0523
