time_ms,ax,ay,az,gx,gy,gz
10,-0.6715,0.7223,0.8619,0.1615,-0.3561,-0.1684
52,-0.6671,0.7243,0.8597,2.9401,0.3004,1.4346
65,-0.6722,0.7297,0.8622,1.0317,0.0256,0.0148
77,-0.6676,0.726,0.8609,-0.5713,0.0256,-1.0539
90,-0.6688,0.7253,0.8619,-0.5103,0.163,-0.7028
103,-0.6719,0.7248,0.8617,0.1462,0.1783,-0.5196
115,-0.669,0.7214,0.8629,0.9096,0.4989,0.4881
155,-0.6661,0.7297,0.8602,0.818,0.1172,0.3201
169,-0.6695,0.7297,0.8612,0.2531,0.3767,-1.1455
182,-0.6715,0.7267,0.859,0.1157,-0.0355,-1.5425
195,-0.67,0.7245,0.86,0.8791,0.1172,-0.3516
206,-0.6663,0.724,0.8561,0.6806,0.7737,-0.0158
218,-0.6697,0.7245,0.8556,-0.2049,0.6973,0.5949
260,-0.6683,0.7257,0.8644,1.3371,0.1325,0.9003
272,-0.6641,0.7221,0.8536,2.6806,-0.0355,1.4804
285,-0.6712,0.7265,0.8602,1.4439,-0.2492,1.4041
299,-0.6624,0.7253,0.8565,1.3523,-0.5088,1.5568
312,-0.6734,0.7406,0.8692,-2.8309,-0.3714,0.8545
325,-0.6824,0.7839,0.8673,-16.4492,-1.3637,-5.2219
366,-1.088,1.651,2.0919,-42.5408,6.8806,85.8163
380,-1.0718,1.5658,1.3002,-93.3958,-97.4248,133.923
392,-0.6864,0.974,0.9969,-117.777,-114.188,151.465
405,-0.2376,0.5353,0.6258,-151.411,-100.478,108.106
418,-0.0972,0.3813,0.5326,-163.961,-77.6233,57.7705
431,-0.075,0.591,0.5953,-152.999,-52.2798,41.0529
472,-0.3411,-0.0064,0.4244,-25.3958,72.3309,22.656
485,-0.4979,0.123,0.3656,-43.3652,104.499,-2.1837
498,-1.876,0.5275,2.2474,-8.6782,27.6134,-22.3058
512,-1.711,0.2777,-0.038,30.2226,-11.379,53.343
525,-0.7413,-0.5072,0.669,-14.8614,10.0103,-18.6722
537,-0.213,0.956,0.8294,4.0546,-16.6309,-91.8173
578,-1.5218,0.7673,0.5404,-106.8,-8.2034,-182.84
591,-0.5963,0.925,-0.4079,25.4287,33.0638,-164.611
604,-0.9932,1.0705,0.2748,130.253,48.8958,-125.344
617,-0.7298,0.5212,0.8692,68.4821,41.934,-79.1608
630,-0.6927,1.1169,1.7855,160.329,28.1325,3.3125
643,-0.6881,1.0597,1.7447,101.23,26.163,23.4194
684,-0.2691,0.8634,0.9046,36.9554,75.4302,173.908
697,-1.2864,-0.8975,2.2474,-147.212,39.3691,132.61
710,-0.5408,-0.9666,0.4652,-22.2202,20.4378,144.549
723,-1.0904,-0.5316,1.9723,-146.999,11.1248,84.9308
736,-0.4952,0.4931,-0.2211,113.963,12.9111,36.9155
749,-0.5025,-0.0511,1.2003,16.36,8.4073,-6.6722
790,-0.5255,-1.0077,0.5504,180.161,-12.7836,-54.8096
803,-0.8292,1.8029,0.128,194.894,-10.066,-106.764
816,-0.3895,-0.8014,0.4425,159.49,-26.2492,-153.833
829,-0.4576,2.591,0.6058,65.3676,-16.2645,-157.848
